ensembl_gene_id,logFC,logCPM,F,PValue,FDR,cluster_comparison
S1PR4_ENSG00000125910,1.4279635188750568,8.34455099625976,260.6496018954994,5.860800630362838e-58,5.835713414549809e-57,2vs1
MIR34AHG_ENSG00000228526,1.7627492794939064,8.000592129062941,1521.7723050220309,6.745775128408077e-58,6.710787941663831e-57,2vs1
GGNBP2_ENSG00000278311,1.36887137408332,8.359825694423956,307.47699495026046,6.783608383016866e-58,6.742290041047582e-57,2vs1
ZNF302_ENSG00000089335,1.7181100863448953,8.12071603275898,433.64482805724737,6.939861508331945e-58,6.89132660041718e-57,2vs1
PPP1R16B_ENSG00000101445,1.7625166080059873,8.09167074926875,480.4269052665475,7.44841595370633e-58,7.38961266986128e-57,2vs1
NAPRT_ENSG00000147813,1.2918937256558207,8.433666379335644,295.55088965809387,8.005255212761645e-58,7.934855416239625e-57,2vs1
CD99_ENSG00000002586,0.9736670814947005,8.899677999447556,259.87009000652796,8.587891183070551e-58,8.50465709279985e-57,2vs1
HSPA13_ENSG00000155304,1.830933237471384,8.031666239325826,771.0354224743392,1.004419637242912e-57,9.937846057897518e-57,2vs1
IL2RB_ENSG00000100385,1.7507178450548229,8.09890210870148,486.6628822741268,1.1511179677388392e-57,1.137899886192471e-56,2vs1
ANKFY1_ENSG00000185722,1.8417581758488524,8.030618204916584,796.2795122242758,1.520189044268296e-57,1.5013755032507029e-56,2vs1
GNL3_ENSG00000163938,1.0966774120649696,8.691098536609246,258.39632398329366,1.7686196187126152e-57,1.7451550804499117e-56,2vs1
SUN1_ENSG00000164828,1.776851822220514,8.084165846272917,500.79277220561426,2.01800139832917e-57,1.9894327581544465e-56,2vs1
ERBIN_ENSG00000112851,1.7016231902808712,8.12310454324581,422.6710360163751,2.2299834366145831e-57,2.1964332353610125e-56,2vs1
CDK10_ENSG00000185324,1.751308133768654,8.10054837367826,470.4751170060756,2.2767611910670004e-57,2.2404887580500015e-56,2vs1
TTTY15_ENSG00000233864,1.815125457627161,8.055920260097837,599.15410612969,2.4861452452620792e-57,2.4443368674865388e-56,2vs1
FAM133B_ENSG00000234545,1.4032494869584329,8.327446639434294,313.4604330217661,2.712274182326757e-57,2.664267172989976e-56,2vs1
SBNO1_ENSG00000139697,1.5056466005687605,8.246048657919111,352.88008835348086,2.878524883212443e-57,2.825037033048621e-56,2vs1
AKAP11_ENSG00000023516,1.7746496351245908,8.081497525144812,524.8135087242608,3.4148231793243856e-57,3.3483642887491936e-56,2vs1
CKAP5_ENSG00000175216,1.6813897670387852,8.13249084128434,424.0512009989996,3.987292300236385e-57,3.9061887740577415e-56,2vs1
UBR4_ENSG00000127481,1.8044750953970465,8.062901073501259,577.5930272957102,4.286025490982249e-57,4.195086543680298e-56,2vs1
GPR89A_ENSG00000117262,1.8312871218068094,8.025428771800286,858.4196590030074,4.54208458839191e-57,4.441736207950693e-56,2vs1
ABHD2_ENSG00000140526,1.8174410475173501,8.054233126123686,631.4873731399213,5.087682142491437e-57,4.970833678629033e-56,2vs1
YTHDC2_ENSG00000047188,1.7621387155361836,8.090561544456559,493.7996122739589,5.340779899538402e-57,5.213459521576192e-56,2vs1
ANGPT2_ENSG00000091879,1.7298588146715745,7.998427893679734,1607.4272686973486,5.899399607576222e-57,5.753624969637005e-56,2vs1
PIKFYVE_ENSG00000115020,1.8378501533251745,8.030425032627532,781.3553062653573,6.821291237584211e-57,6.646807228209286e-56,2vs1
AFF1_ENSG00000172493,1.7607315075708487,8.085969667649824,486.81184833275233,8.70109007316699e-57,8.470972196788487e-56,2vs1
TBL1XR1_ENSG00000177565,1.6684307799313671,8.141504898187756,405.8033241666398,8.857776366332084e-57,8.615842438888673e-56,2vs1
DENND4A_ENSG00000174485,1.8252357483134307,8.045759624348637,654.9299768432331,8.976588413789278e-57,8.723648100262949e-56,2vs1
P4HA1_ENSG00000122884,1.7159992737767567,8.111215519803118,450.1689139941292,1.0101595221584512e-56,9.808236283977217e-56,2vs1
TNFRSF8_ENSG00000120949,1.8419044760701901,8.033878077834235,763.0579843241468,1.1090209095613502e-56,1.0758585274387082e-55,2vs1
CHD1_ENSG00000153922,1.4569458231696975,8.284439859216155,320.45212505244035,1.273118796942214e-56,1.2339545928164208e-55,2vs1
ESCO1_ENSG00000141446,1.7387461712394974,8.099440615538166,462.0866982874128,1.3566594714059516e-56,1.313760673240148e-55,2vs1
HMGXB4_ENSG00000100281,1.5913954702029838,8.189097555702025,374.0143456919419,1.4164963371628843e-56,1.3704915446196297e-55,2vs1
TRMT11_ENSG00000066651,1.7360238531246435,8.101774021777631,468.9763518872218,1.532986591781858e-56,1.4818870387224627e-55,2vs1
FADS1_ENSG00000149485,1.4132572306257325,8.318794276343713,301.1912082282263,1.5705610973237042e-56,1.516867886664316e-55,2vs1
NUCB2_ENSG00000070081,1.5314106524243596,8.218970048780445,267.74604919872735,1.7453794284534986e-56,1.6842218262384907e-55,2vs1
AC243960.1_ENSG00000268027,1.7058626000413273,8.116573182441824,371.5186047425089,2.1690239351683293e-56,2.0911762507226938e-55,2vs1
PTBP1_ENSG00000011304,1.3295611190481167,8.389000133468047,312.0926997789643,2.212075629554894e-56,2.1308037760285158e-55,2vs1
SMC1A_ENSG00000072501,1.3495743537406788,8.36773814150048,293.9360394373521,2.4781821403756926e-56,2.3850321602753035e-55,2vs1
INTS6_ENSG00000102786,1.706849279160593,8.116986843033642,426.0132688940049,2.5332764700727617e-56,2.4359113146266933e-55,2vs1
ARID3A_ENSG00000116017,1.5450176316875737,8.215759721094276,340.04037333172204,3.001505901642326e-56,2.8836084378431942e-55,2vs1
FEN1_ENSG00000168496,1.224199111747441,8.5652762486209,252.51150660341267,3.169047357472596e-56,3.041895940232475e-55,2vs1
TUT7_ENSG00000083223,1.659632751445048,8.140237016157934,375.732848811117,3.3836516750594197e-56,3.245040681002161e-55,2vs1
ZNF714_ENSG00000160352,1.8068124998685908,8.056895348058246,601.3711039491167,3.644357448787231e-56,3.4920035046091845e-55,2vs1
ORC6_ENSG00000091651,1.5175879673651176,8.235168235115056,338.0801679610941,3.835140049333617e-56,3.671592483306869e-55,2vs1
SND1_ENSG00000197157,1.3346051989062664,8.371900297572934,282.8313840298598,3.891011523053734e-56,3.7218223080968046e-55,2vs1
PRPF8_ENSG00000174231,1.6284655091558706,8.156515578568355,392.6770836896053,3.8949780567157564e-56,3.7223597110203986e-55,2vs1
LY75_ENSG00000054219,1.7760332492536774,8.072410188783783,534.4346548353902,3.936020498567835e-56,3.758298000946912e-55,2vs1
UTY_ENSG00000183878,1.8142837537493461,8.04709789505718,635.3932647355597,3.985154623062979e-56,3.8018931495591226e-55,2vs1
NPIPB5_ENSG00000243716,1.785333338578893,8.008894086790061,1130.5882667246974,4.100679139508664e-56,3.908694423038206e-55,2vs1
AC008083.2_ENSG00000258181,1.798965840091409,8.014215459849208,1003.1212619808484,5.282205906853236e-56,5.0305189180859254e-55,2vs1
ANKRD36_ENSG00000135976,1.8206733697300446,8.027455336355047,788.2347383651171,5.867767697394307e-56,5.583316295527586e-55,2vs1
TMEM138_ENSG00000149483,1.581650516564883,8.187328240986176,369.51557848514085,7.511450172827611e-56,7.141103020828197e-55,2vs1
OSTC_ENSG00000198856,0.8562037533602738,9.220783259563015,250.68292526699128,7.771797245385264e-56,7.382194551155264e-55,2vs1
ATXN1L_ENSG00000224470,1.802712300906537,8.04759362533198,621.2100014582296,7.811045916598711e-56,7.413035156785913e-55,2vs1
JARID2_ENSG00000008083,1.806389570749516,8.045054381294305,643.7098240141909,7.9152606451695e-56,7.505424512891427e-55,2vs1
ABCC1_ENSG00000103222,1.7732023601412348,8.005786753372494,1252.1678257133717,7.932934971742821e-56,7.515665341946643e-55,2vs1
DHX15_ENSG00000109606,1.4613753907521525,8.265309485989194,328.57510221020806,8.748849137510691e-56,8.281486374060986e-55,2vs1
HCST_ENSG00000126264,1.2256027190814032,8.639037356920394,250.33082550462916,9.237353410827875e-56,8.736330868562384e-55,2vs1
DUSP4_ENSG00000120875,1.2009449652954287,8.76802629151496,250.0890225983818,1.0400950012595888e-55,9.828313438868698e-55,2vs1
NAALADL2-AS2_ENSG00000226779,1.8113822202456884,8.015893087438721,941.2476848179527,1.0452293290460127e-55,9.868300737875697e-55,2vs1
LINC00685_ENSG00000226179,1.8150165969625291,8.026331834307289,791.0944683993915,1.1174346469458399e-55,1.0540908537583147e-54,2vs1
CCDC88C_ENSG00000015133,1.5205135631287756,8.225468659423658,329.5074702833234,1.1759236477949714e-55,1.1083080380467606e-54,2vs1
KIDINS220_ENSG00000134313,1.7992549609716217,8.053414885603585,597.8441550646421,1.5338143469863063e-55,1.444374871283487e-54,2vs1
ALG2_ENSG00000119523,1.6514346250297083,8.139507515781284,383.9457236907595,1.9340371490238125e-55,1.8196926118999435e-54,2vs1
TM2D3_ENSG00000184277,1.5133468745643834,8.223473222619598,337.04583285910223,1.9623091342644262e-55,1.844705568780135e-54,2vs1
PIGU_ENSG00000101464,1.7513683753161318,8.081704771257662,507.1790860931219,1.973924948370994e-55,1.854031053311003e-54,2vs1
SERINC3_ENSG00000132824,1.6154908249680895,8.158821042625089,371.14132468593914,2.1116098624827102e-55,1.9816506975556625e-54,2vs1
RASAL3_ENSG00000105122,1.4146719147341595,8.299487881841417,290.6256387103689,2.15009149342255e-55,2.0160334732065815e-54,2vs1
SRP54_ENSG00000100883,1.3402195150799263,8.36481902260905,279.85429133408036,2.3959611452873735e-55,2.244648089239662e-54,2vs1
ZNF131_ENSG00000172262,1.723845656770295,8.102063307831711,455.5677681869656,2.441754662459189e-55,2.2855910723173217e-54,2vs1
ADAL_ENSG00000168803,1.734622974690885,8.090674288725568,471.84143462635666,2.5877891967263578e-55,2.420213797075216e-54,2vs1
PMPCA_ENSG00000165688,1.4479434501465522,8.272638819794564,326.6355286131662,2.743258649846256e-55,2.5634228050230017e-54,2vs1
ELP2_ENSG00000134759,1.6665778776256581,8.132577421148827,413.0789422609146,2.7830403814433952e-55,2.5983757890965537e-54,2vs1
HP1BP3_ENSG00000127483,1.3251280041136093,8.376090772883426,284.3035230472944,2.8852418688589787e-55,2.691497385003004e-54,2vs1
PLOD3_ENSG00000106397,1.8041781025281431,8.039347509465214,692.2141220532911,2.9636931253471136e-55,2.7623236947502126e-54,2vs1
SF3B3_ENSG00000189091,1.6603782067922008,8.135296943381872,417.58188480993323,3.365944778791497e-55,3.134571913673547e-54,2vs1
UGGT2_ENSG00000102595,1.8062005226111695,8.034647618468991,725.9693626504809,4.596600716846938e-55,4.276990267003198e-54,2vs1
LCOR_ENSG00000196233,1.7947504830823122,8.04744336976122,627.4999692583358,6.017814845822084e-55,5.594623274606535e-54,2vs1
GSTK1_ENSG00000197448,1.0833128398752425,8.645886531066347,260.2856506155517,6.483518720517926e-55,6.022456259254246e-54,2vs1
RGP1_ENSG00000107185,1.7848040104126255,8.058973216869557,565.3930423208101,8.378436805850347e-55,7.77601439714447e-54,2vs1
POLM_ENSG00000122678,1.7663445365006218,8.06669307667283,529.5390244752408,1.1159514218806783e-54,1.0348343422749327e-53,2vs1
RBBP4_ENSG00000162521,1.2445382374374105,8.456212972971855,284.63553171134373,1.2074108517744077e-54,1.1186968510550508e-53,2vs1
ESR2_ENSG00000140009,1.7857253159214033,8.019092755659841,874.5151544266535,1.29661017402993e-54,1.200325066271738e-53,2vs1
PPM1K_ENSG00000163644,1.3093307345440703,8.377465028480497,255.55108538226034,1.664857019399189e-54,1.5399223175204175e-53,2vs1
PROSER3_ENSG00000167595,1.8013324852393817,8.025642111042494,812.2591406753072,1.7170656392431157e-54,1.5868705523114946e-53,2vs1
ZC3H13_ENSG00000123200,1.395452846342958,8.30704049613839,307.61371791599146,1.739008110641413e-54,1.6057918643279198e-53,2vs1
USP7_ENSG00000187555,1.704070864846707,8.101908408146857,455.51605729920465,1.762961214671745e-54,1.626536283544826e-53,2vs1
CEP135_ENSG00000174799,1.7664317637449993,8.068561054239794,532.3229441038274,1.790103889309675e-54,1.650185988349298e-53,2vs1
RETREG3_ENSG00000141699,1.785554042426292,8.049534052994632,601.5825703164403,2.1664156416887188e-54,1.9954020396447148e-53,2vs1
SLC20A1_ENSG00000144136,1.8036709472121575,8.034309786186558,720.0377663555345,2.273454448905258e-54,2.092228744939494e-53,2vs1
CYLD_ENSG00000083799,1.6088521843812893,8.157258856976533,358.95680225562785,2.8170034200327407e-54,2.5902689984203494e-53,2vs1
AIG1_ENSG00000146416,1.3178109836096594,8.372521817675256,284.0623976542483,3.602757446476025e-54,3.309995559859023e-53,2vs1
MACC1_ENSG00000183742,1.7525809018090275,8.072433356675221,518.6608387509134,3.614077326459499e-54,3.3176076750782287e-53,2vs1
HELZ_ENSG00000198265,1.7684095718521469,8.059601758690206,554.2625032122921,3.808096879574091e-54,3.492778790636203e-53,2vs1
PIGK_ENSG00000142892,1.6887371094026404,8.105916243720706,428.59847637598904,4.355405700556851e-54,3.991420831868236e-53,2vs1
LINC00996_ENSG00000242258,1.710798341190932,8.099237095127302,425.032837845817,4.365644421506777e-54,3.997453137381373e-53,2vs1
TOP1_ENSG00000198900,0.9456260079806413,8.897383156926356,247.479862212827,4.553469024897355e-54,4.1659478534897724e-53,2vs1
DAZAP2_ENSG00000183283,1.4249137725099574,8.279881730962865,297.9380994180857,5.127386731579e-54,4.687100262236891e-53,2vs1
COPB2_ENSG00000184432,1.3360988627719472,8.34946424360453,268.48242087773883,5.175183547274039e-54,4.726840578308025e-53,2vs1
TMEM63A_ENSG00000196187,1.7915107726168014,8.021063548745722,861.1954656257847,5.308366067339177e-54,4.844437914375562e-53,2vs1
FAM126A_ENSG00000122591,1.5612645052682141,8.18247801285478,337.66995193759976,7.316517189697864e-54,6.671516466636092e-53,2vs1
MON2_ENSG00000061987,1.789663471136508,8.029307943322904,748.4248541403471,7.421075289021517e-54,6.761218011239354e-53,2vs1
CD27_ENSG00000139193,1.142857490606366,9.433738247486462,240.8481789693635,9.709216823765134e-54,8.83854017770393e-53,2vs1
TNPO3_ENSG00000064419,1.5839069077153392,8.170279749491993,377.95056710318164,9.872046176385901e-54,8.979291251782617e-53,2vs1
SRFBP1_ENSG00000151304,1.676949630301232,8.114901561060217,418.82191290307424,1.0039496725494579e-53,9.124008121349314e-53,2vs1
TM7SF2_ENSG00000149809,1.4552140775118463,8.248388342122414,290.9258030075551,1.3368075698882592e-53,1.2138967742183004e-52,2vs1
POU2F2_ENSG00000028277,1.273078885707144,8.417897715806435,239.68086080870384,1.7226224578427369e-53,1.562940359468435e-52,2vs1
ELMSAN1_ENSG00000156030,1.7485187971492675,8.07001282261614,508.5323174738348,1.8005608261123814e-53,1.6322994620138197e-52,2vs1
MIR193BHG_ENSG00000262454,1.7562728759142314,8.062625760289338,517.6374259397613,2.1358098793285295e-53,1.93461552698416e-52,2vs1
RCN2_ENSG00000117906,1.4999429895119694,8.217103221480135,332.6777127240081,2.35054655089892e-53,2.1273613775643952e-52,2vs1
FAM126B_ENSG00000155744,1.7764181355402628,8.037524381316798,665.3458726916033,3.015903222642458e-53,2.727284527142266e-52,2vs1
DDX11_ENSG00000013573,1.7691500904745745,8.056741163243233,567.018643094542,3.0625514470931824e-53,2.767179749675187e-52,2vs1
FBXO11_ENSG00000138081,1.7766683141425548,8.047692860761781,608.4296816867909,3.199894920852276e-53,2.888889444234346e-52,2vs1
TRA2A_ENSG00000164548,1.5162851510539692,8.20665903983002,335.9226211409903,3.652969656296939e-53,3.2952076940836995e-52,2vs1
PUM1_ENSG00000134644,1.7034250006880145,8.095767879628285,445.93495103123945,4.618448874730843e-53,4.162695923118904e-52,2vs1
AC058791.1_ENSG00000273319,1.7663159030621107,8.01662568859914,880.1584188545507,4.648004935278278e-53,4.185884510494021e-52,2vs1
AC004951.1_ENSG00000228434,1.7774285805229095,8.02627132143423,764.9822784226199,5.011817517568078e-53,4.509810775273399e-52,2vs1
PPP1R12A_ENSG00000058272,1.272006241417566,8.40593595290008,274.8562616835293,5.794417330091116e-53,5.209733936668271e-52,2vs1
KDELR2_ENSG00000136240,0.970169234054249,9.047908239546299,237.1281988900902,6.036965870340913e-53,5.42334822189295e-52,2vs1
SIDT1_ENSG00000072858,1.7701752232818573,8.023589901837104,794.0292319327798,6.143149630863225e-53,5.5142081210367515e-52,2vs1
NAA25_ENSG00000111300,1.7374389122791463,8.072731113036125,508.21206992895543,9.25272339631237e-53,8.298607456266049e-52,2vs1
KIAA0100_ENSG00000007202,1.7682090737988758,8.049593706359357,601.5493157094622,9.712947699250728e-53,8.70423419638592e-52,2vs1
RNGTT_ENSG00000111880,1.6564226428578006,8.116415161778272,369.49373940844,1.0004851925631803e-52,8.958480434310606e-52,2vs1
TMUB2_ENSG00000168591,1.7165962035287268,8.082431084122607,464.03620896197117,1.096592333280075e-52,9.811001620090884e-52,2vs1
SMYD4_ENSG00000186532,1.764440767610473,8.04853828417384,592.9823901090004,1.1201068312167018e-52,1.001318723278185e-51,2vs1
LAMB1_ENSG00000091136,1.6898594054632676,7.999226782847568,1462.5651571512553,1.2252695497342988e-52,1.0944339858860368e-51,2vs1
PSME4_ENSG00000068878,1.7243193123708038,8.077776164881074,477.9698118999593,1.2262924670837407e-52,1.094453513683799e-51,2vs1
DDX39B_ENSG00000198563,1.7689749255611167,8.044528232553034,617.2888634477374,1.2785034821826052e-52,1.140120601199219e-51,2vs1
SPPL3_ENSG00000157837,1.6071017029262753,8.143128921023765,380.86157610871976,1.318852245455875e-52,1.1751435696470318e-51,2vs1
DGKH_ENSG00000102780,1.7726491629266763,8.018805404350536,871.5963858156057,1.3228205735160435e-52,1.1777196523005622e-51,2vs1
SDCCAG8_ENSG00000054282,1.6355918935647968,8.129738019443945,373.1368663126547,1.4948493859990206e-52,1.3297956336149138e-51,2vs1
NFX1_ENSG00000086102,1.7287663287662534,8.076071621814375,483.49649468605963,1.5081813072304546e-52,1.3405647343049237e-51,2vs1
ARID5B_ENSG00000150347,1.4608297924385347,8.237235173621256,234.9178450116687,1.8014925091810536e-52,1.5999770595350496e-51,2vs1
FAM120A_ENSG00000048828,1.5612822710202594,8.172966636975724,361.27271928343566,1.899182871954349e-52,1.6853706444055922e-51,2vs1
ADAM17_ENSG00000151694,1.7628671061251324,8.039943838857807,628.6212802005031,2.2805529752536727e-52,2.0221642886008437e-51,2vs1
MFSD2A_ENSG00000168389,1.7711606457717248,8.023033746580259,807.555755920279,2.6319608135004013e-52,2.3318660918962632e-51,2vs1
SNHG15_ENSG00000232956,1.4037910321623353,8.282035305459484,293.6881043594131,3.141439643502764e-52,2.7810007791429736e-51,2vs1
KIAA1551_ENSG00000174718,1.5998266520200306,8.146137531320317,360.75541592879046,3.1849632055881547e-52,2.817249411544926e-51,2vs1
ERGIC1_ENSG00000113719,1.3459346042483638,8.330252532471055,290.3104164560074,3.3326172609280038e-52,2.945473283243805e-51,2vs1
IGKV1-9_ENSG00000241755,1.523819367240831,8.19233369938164,253.8547687958456,3.439601958716806e-52,3.037574169196352e-51,2vs1
LCORL_ENSG00000178177,1.7328619376258467,8.066521064242709,502.7962262023918,3.699454547191678e-52,3.264417801811672e-51,2vs1
RBM25_ENSG00000119707,1.058326809271117,8.681403312941928,263.9906443360524,3.9908980593723595e-52,3.518749071219194e-51,2vs1
ARAP2_ENSG00000047365,1.7719655504846648,8.02693953577787,754.5522051493955,3.9955189235064445e-52,3.5199845600883124e-51,2vs1
CD151_ENSG00000177697,1.6651293115334145,8.10846832122291,414.0968689994704,4.085044724159044e-52,3.595957646475912e-51,2vs1
ORMDL2_ENSG00000123353,1.1657617641188696,8.50326814139439,253.99246726033516,4.560235755927919e-52,4.011026349119866e-51,2vs1
ZFYVE16_ENSG00000039319,1.7518919889122728,8.018715317227697,855.5493656821161,4.654432049151344e-52,4.090587266348203e-51,2vs1
MGRN1_ENSG00000102858,1.7508909931789276,8.051123495838217,572.089881840837,5.113712121123068e-52,4.4906196482119276e-51,2vs1
ARMCX3_ENSG00000102401,1.5246862761298174,8.189493555404676,298.1403044504021,5.899247611694843e-52,5.176282033600298e-51,2vs1
BAZ2B_ENSG00000123636,1.724827860162245,8.073037212142772,466.5098946704645,5.994370337628675e-52,5.255529342525606e-51,2vs1
PDPR_ENSG00000090857,1.7574769154027765,8.029630465661405,723.7878356920432,6.937531723251175e-52,6.077566853389831e-51,2vs1
SPG11_ENSG00000104133,1.7531891555111414,8.052017499010718,560.8373220713606,8.433655149231025e-52,7.38231799411872e-51,2vs1
GTSE1_ENSG00000075218,1.4791707497227142,8.227438996166146,271.73006408159483,8.598492693128177e-52,7.520585649117628e-51,2vs1
MED13_ENSG00000108510,1.7599198535489078,8.03745187237522,650.8365397231569,9.915576867900374e-52,8.665627649620686e-51,2vs1
B3GAT3_ENSG00000149541,1.490895552440054,8.21039950430205,325.4818090755617,1.0838058733229466e-51,9.46425687942474e-51,2vs1
BTN2A2_ENSG00000124508,1.730278578484811,8.06007624960527,501.5820198254071,1.4353776729284658e-51,1.252432888916753e-50,2vs1
GCN1_ENSG00000089154,1.6740460313246237,8.098092348695396,427.1934444155432,1.5968365876671335e-51,1.3922021062970314e-50,2vs1
CBX6_ENSG00000183741,1.476409520933431,8.226976670276711,308.1506655161185,1.651148740251894e-51,1.4384071057509127e-50,2vs1
TMED3_ENSG00000166557,1.2396628549349915,8.418722399830264,255.6137567497939,1.8828310446446862e-51,1.6389324690366523e-50,2vs1
CSGALNACT2_ENSG00000169826,1.719819730448458,8.065440540190622,482.95329161156354,1.9345667167840052e-51,1.682626723516271e-50,2vs1
HEG1_ENSG00000173706,1.754829689522655,8.035313053532485,668.4040854755011,2.184513454263489e-51,1.898512368478754e-50,2vs1
WNK1_ENSG00000060237,1.4110423740940174,8.271584134587966,302.39454086886116,2.2645099668671484e-51,1.966472396168271e-50,2vs1
COMMD2_ENSG00000114744,1.4283353974556057,8.253898287095259,314.4842673206547,2.865153975468158e-51,2.4860895566502675e-50,2vs1
ARHGEF7_ENSG00000102606,1.7094295625243803,8.075925851855507,468.7729636093588,3.025267250659227e-51,2.6229378946437213e-50,2vs1
CNOT1_ENSG00000125107,1.5719404933314876,8.155531887684473,359.13890733232074,3.032698785940972e-51,2.6272976090881657e-50,2vs1
ADCY3_ENSG00000138031,1.7637570871533534,8.033525013071156,699.3993889385381,3.095760820975848e-51,2.6798062593609616e-50,2vs1
RNF121_ENSG00000137522,1.6439487371939083,8.111430427977142,409.10322131221744,3.6452033229166224e-51,3.1529278425195752e-50,2vs1
ARSA_ENSG00000100299,1.6947379475323663,8.084000256190325,421.1941417547994,3.8454225272951e-51,3.3234786158827927e-50,2vs1
TMED4_ENSG00000158604,1.3658128569689272,8.29629246147596,277.62658922058614,5.0381266321975494e-51,4.350856119258752e-50,2vs1
ALOX5AP_ENSG00000132965,1.4170668105020143,8.299367165720213,227.63080302895017,6.433922630324353e-51,5.551860782741606e-50,2vs1
ATP6V0E1_ENSG00000113732,0.6061688529906991,9.94957468462885,227.4522347873048,7.024566349340961e-51,6.056749518718038e-50,2vs1
NCF1_ENSG00000158517,0.8308869672173564,9.317543488481334,227.321953841645,7.489435743948685e-51,6.452482347406696e-50,2vs1
KRIT1_ENSG00000001631,1.6288412207801521,8.121707921211158,386.4961499868168,8.227693146719457e-51,7.0829424545735295e-50,2vs1
STAT2_ENSG00000170581,1.6683924266921466,8.095149407970522,396.74011594793586,9.256130355388429e-51,7.960014626196624e-50,2vs1
GALNT7_ENSG00000109586,1.7371966982740659,8.054779073991144,560.0177358945172,9.261079854131626e-51,7.960014626196624e-50,2vs1
TOR1A_ENSG00000136827,1.3947977071377897,8.275169836355596,304.52555682491675,9.281204071348067e-51,7.971045099139703e-50,2vs1
TXN_ENSG00000136810,-0.581296594379874,10.343013312289058,226.810209542678,9.63313586632725e-51,8.266803330184915e-50,2vs1
POLE_ENSG00000177084,1.746015298701385,8.019409213608613,830.6925451534092,1.0096726660718888e-50,8.657844124050165e-50,2vs1
DENND4C_ENSG00000137145,1.739447991202673,8.018010459610187,855.073978867226,1.023126377721537e-50,8.766332827295896e-50,2vs1
FCGR2B_ENSG00000072694,1.59281694480426,8.140327861195981,343.1312601119386,1.0351398943417547e-50,8.862321429004232e-50,2vs1
CCDC66_ENSG00000180376,1.6653440780502817,8.099107895999436,419.9440384076706,1.096338015432162e-50,9.378922944225217e-50,2vs1
DSE_ENSG00000111817,1.7160904249720066,8.065616300453366,503.1731789869292,1.170430585256564e-50,9.997172245234777e-50,2vs1
PAG1_ENSG00000076641,1.7162184682860917,8.06629440042253,505.06125547458794,1.1704363371353257e-50,9.997172245234777e-50,2vs1
RBM33_ENSG00000184863,1.6038860951261753,8.134036559468734,363.90614307758625,1.2567483082027551e-50,1.072601815267816e-49,2vs1
NFKBIZ_ENSG00000144802,1.7397501790967098,8.037020240026877,620.8475366666175,1.5347658955040434e-50,1.308860806204813e-49,2vs1
ZNF224_ENSG00000267680,1.7318154061970736,8.050700963937848,546.3058483004552,1.559415554906192e-50,1.3288456946055647e-49,2vs1
ALDH18A1_ENSG00000059573,1.6419073321290405,8.108760045174337,417.3639718270406,1.6257110058828655e-50,1.3842600021275208e-49,2vs1
AKAP1_ENSG00000121057,1.7164352825225428,8.064234985313526,513.8265201193157,1.9335592686021091e-50,1.6451053294651253e-49,2vs1
STK3_ENSG00000104375,1.57622707815335,8.15153698625065,357.6249044102937,1.9440016322603716e-50,1.6527037204900965e-49,2vs1
MSMO1_ENSG00000052802,1.408705540605452,8.2604826082483,276.76475729569745,2.0843790389737746e-50,1.770669466441358e-49,2vs1
ERICH1_ENSG00000104714,1.3556729154876177,8.306501323676974,284.1342511506635,2.2426105033721024e-50,1.9036071920316147e-49,2vs1
LRCH3_ENSG00000186001,1.7396833802561786,8.041398892691682,604.1338460701066,3.3718331836435107e-50,2.859910953977851e-49,2vs1
SYPL1_ENSG00000008282,1.221070883080028,8.43419136657045,244.2390767446764,3.446995192880022e-50,2.921395228198239e-49,2vs1
DNAJB12_ENSG00000148719,1.5447070189491303,8.163636265007927,342.89465387368045,3.5561413411688964e-50,3.0115641582493836e-49,2vs1
CCNT2_ENSG00000082258,1.7367773563781375,8.042137848959158,599.7274881805617,4.1791460440356613e-50,3.536424434941322e-49,2vs1
AC012360.3_ENSG00000272994,1.7069013154771255,8.066312218378208,479.0804095360696,4.2070230048140576e-50,3.55726082843249e-49,2vs1
PTPN22_ENSG00000134242,1.6647465360681029,8.092873763076376,415.4382103346769,4.593423467676773e-50,3.880981357968328e-49,2vs1
NAMPT_ENSG00000105835,1.364734304196493,8.298162281876943,286.8989816927146,4.854260440757985e-50,4.098195320371201e-49,2vs1
ANO9_ENSG00000185101,1.707010260802774,8.009625713855876,992.5767469695079,5.876565693078218e-50,4.957445426112975e-49,2vs1
CHD8_ENSG00000100888,1.629625992522846,8.112840770605303,389.7287672911083,6.673876209992423e-50,5.6257123056165895e-49,2vs1
SYNC_ENSG00000162520,1.7233297410342339,8.013760024859026,899.3824606327456,6.897201133762406e-50,5.8094838209109704e-49,2vs1
SLC33A1_ENSG00000169359,1.720405289214124,8.041236566136755,591.6528807229736,7.175884455744143e-50,6.0395646462394705e-49,2vs1
USP22_ENSG00000124422,1.5755224453200534,8.145879729675244,354.8281745524658,8.638713424110356e-50,7.26515798967681e-49,2vs1
ZZEF1_ENSG00000074755,1.729497296354836,8.017396811135036,839.9039240534488,9.404677590666277e-50,7.903254427267824e-49,2vs1
F5_ENSG00000198734,1.7350039902921974,8.018573936971237,807.3222118673898,9.775351504524627e-50,8.20844224262425e-49,2vs1
ASAH1_ENSG00000104763,1.28647028549372,8.359327030196047,248.19178902057956,1.0590954438688399e-49,8.886485408916368e-49,2vs1
CLN6_ENSG00000128973,1.7290859386028354,8.035490811625165,645.444182532981,1.0688392786838852e-49,8.961364903259905e-49,2vs1
